carats,carats	0.001550227612100108	6
breathless,breathless	0.0006439473334819423	6
attempt,attempt	0.0005754591201592163	4
monkeys,monkeys	0.006832741929302388	7
peak,peak	0.009851751253229457	8
baba,baba	0.002660499742732081	8
arches,arches	0.002223708632973942	8
fleeing,fleeing	0.0006557345860670472	7
accommodations,accommodations	0.000997319122546192	6
nuzzles,nuzzles	0.00011662159724834531	5
trouble,trouble	0.0004515812464397362	5
dana,dana	0.0026616607806705384	7
fog,fog	0.0012487145542388056	5
refreshments,refreshments	0.00045948616206514803	5
talks,talks	0.0012553684012840405	4
fictitious,fictitious	0.0011949333561935838	7
delayed,delayed	0.00031978510195340704	5
walters,walters	0.0005267072772895398	5
jab,jab	0.001727329364659802	6
librarian,librarian	0.005408255846336529	8
testify,testify	0.0005947292153156702	6
glance,glance	0.00036608064618193215	5
ross,ross	0.004399892332262234	8
mans,mans	0.0015040214782464645	6
jong,jong	0.0015396214552724219	4
complaints,complaints	0.0020868407502862008	6
truman,truman	0.004515899638680376	8
concepts,concepts	0.0015557946231580244	6
gauge,gauge	0.0020792167387457816	7
montana,montana	0.001117107509914117	5
riskier,riskier	0.0006830346858418546	6
kip,kip	0.004558993001112954	8
unintentional,unintentional	0.0012586425844424154	7
indoors,indoors	0.0016363580602656302	5
raft,raft	0.0017462839677044872	8
oxide,oxide	0.0007082413498032958	6
fellowship,fellowship	0.0007927786707927487	5
differ,differ	0.00849077493977679	5
etc.,etc.	0.002848153195077696	6
prioritized,prioritized	0.0009915545269310044	6
cocktails,cocktails	0.0006194400979955272	5
unquestionably,unquestionably	0.0038804552522602176	8
animosity,animosity	0.0008463533249337685	7
cliches,cliches	0.004408482662761726	7
blackmail,blackmail	0.001729845492530746	8
socialists,socialists	0.00036906477971931917	7
entrances,entrances	0.001482533386135798	7
shank,shank	0.004126671702167406	6
migrate,migrate	0.0008501152624073027	7
rudely,rudely	0.0019086069958719198	5
factor,factor	0.0024345347201741863	6
owing,owing	0.0009531888332574567	6
sax,sax	0.0013184844284033215	7
clipper,clipper	0.002281720370134077	7
homicide,homicide	0.001820205227530236	6
salisbury,salisbury	0.001324154051938975	7
pierre,pierre	0.0022631269626089967	8
breakout,breakout	0.003224410131179134	7
roaming,roaming	0.005545760611063821	7
bennett,bennett	0.0016386105096191095	7
respective,respective	0.0037041866654446975	6
mays,mays	0.002808974422102928	7
richmond,richmond	0.0015097682918466804	7
exclamation,exclamation	0.003088854625740378	7
sen,sen	0.0012387164519039873	6
therefor,therefor	0.00438940716381242	8
yemen,yemen	0.0003972569057398845	5
unnecessary,unnecessary	0.0012043287387368817	4
autographs,autographs	0.0035710723706272596	8
obedient,obedient	0.003165830809715886	5
creep,creep	0.00417637187045683	8
cleaners,cleaners	0.0030475383695113267	7
wonderful,wonderful	0.00030446726275867864	5
thirdly,thirdly	0.0031296331744501416	7
spatial,spatial	0.001508705700492441	6
signed,signed	0.00046681832884998276	5
socializing,socializing	0.0025938383720216507	6
least,least	9.771763908417164e-05	4
demean,demean	0.001213159026624	6
tortilla,tortilla	0.0002827164148495598	7
undefeated,undefeated	0.0013449536346423763	5
consecutive,consecutive	0.0011546791959591296	6
unusual,unusual	0.0038531129547608733	5
chalice,chalice	0.0015346404742179187	8
infected,infected	0.003749033133749191	8
sneaker,sneaker	0.00267404906569757	7
peaked,peaked	0.005046419347432218	8
mural,mural	0.0033731052490617586	6
greedy,greedy	0.00509515798263338	6
memphis,memphis	0.0028259685532563417	7
gulp,gulp	0.0028954669054496174	7
mentions,mentions	0.006159503785171605	7
tech,tech	0.0015331179511932636	5
lovelies,lovelies	0.001690571172635158	7
contest,contest	0.000697918616150206	5
canadian,canadian	0.00189946872570812	5
furry,furry	0.002205610579313788	5
confidence,confidence	0.0015835911484289866	5
fermented,fermented	0.0002700527472748737	8
dip,dip	0.0012094791230515822	7
ew,ew	0.004537801491490412	7
painter,painter	0.00660575337507574	8
summed,summed	0.0032145453408242153	6
crock,crock	0.0010298946664211162	8
deutschland,deutschland	5.416536215463452e-05	7
galaxies,galaxies	0.0014555199739998415	6
tackle,tackle	0.0027222425581580056	7
brushing,brushing	0.0006819660340169342	7
tents,tents	0.003353520952656397	6
exhale,exhale	0.0011390224159931739	6
iii,iii	0.0016781795393214782	6
corsair,corsair	0.00038857651978141394	6
stab,stab	0.0031407601922341932	6
reliability,reliability	0.001923018518097508	6
renting,renting	0.0019060940867616782	6
red,red	0.0005691931105311632	5
option,option	0.0004174811643271603	4
philippians,philippians	0.00023708381537657086	7
humanities,humanities	0.0007990623823127541	6
piqued,piqued	0.007235463804373343	7
recluse,recluse	0.0009744911995542838	8
poorest,poorest	0.0019844904723659296	7
memberships,memberships	0.001488522675426207	6
clerics,clerics	0.00070276785375889	7
chops,chops	0.00022975252597623452	7
some,some	0.0048817915106356136	5
playoffs,playoffs	0.00065144795479255	5
charging,charging	0.004408767821627357	7
unreleased,unreleased	0.0007372203508364539	6
extended,extended	0.0037319428354932738	5
gist,gist	0.006472409790697964	8
coordinator,coordinator	0.0011475607901978435	5
cemented,cemented	0.0030870043663620006	7
habitat,habitat	0.0014432867088829404	7
syndicate,syndicate	0.003525213527345472	7
warmed,warmed	0.002115709481124717	6
emptiness,emptiness	0.0002584540543121294	5
morrigan,morrigan	0.0018819005814861844	7
skin,skin	0.0008555183662845023	5
facets,facets	0.0006787858128939339	6
critics,critics	0.00368116464155821	6
scriptures,scriptures	0.000403269270939699	5
owes,owes	0.0002546406603515239	5
le,le	0.0003183226423676411	8
overtake,overtake	0.010011564269833073	7
scene,scene	0.0019568982887837594	5
fletcher,fletcher	0.0027867153167722147	7
exclaimed,exclaimed	0.0004087752300925285	5
muhammad,muhammad	0.0002306376008763822	5
performance,performance	0.0010841040763732712	4
behold,behold	0.0021840510275336067	7
owls,owls	0.003016830845118723	8
obsessions,obsessions	0.0009759225596240872	7
chestnut,chestnut	0.000593683193625294	6
d,d	0.00044280227710113973	5
spire,spire	0.0010700862461141547	7
reclaiming,reclaiming	0.002688103726218083	8
body,body	0.00021812028522660842	5
decor,decor	0.0013187568436763275	6
legitimacy,legitimacy	0.0005588984459494739	7
peers,peers	0.003526847714287129	6
cusp,cusp	0.006259903528716637	8
takeaway,takeaway	0.0024917690974891604	6
ambiguous,ambiguous	0.0019910905043858396	7
decal,decal	0.00013946142223675295	7
nowadays,nowadays	0.013147117550409981	7
gentle,gentle	0.001639621889302112	7
clowning,clowning	0.0018107359067441875	7
northerners,northerners	0.0008505159611833513	6
cultivating,cultivating	0.0017741629538815529	8
escapism,escapism	0.0008735807314181887	6
punt,punt	0.0005898854139276821	6
pointer,pointer	0.002128430126103087	8
look,look	9.001804739316999e-05	4
sparring,sparring	0.003605640079610506	8
population,population	0.0008190558624004973	5
blinks,blinks	0.004404333934764915	8
weighs,weighs	0.00043784338766772457	5
sensitivity,sensitivity	0.002002607059648942	7
failings,failings	0.002057792426025107	6
srs,srs	0.004804261501836327	7
dangers,dangers	0.0015862647341746694	8
draped,draped	0.000623829482902849	6
jerry,jerry	0.002464137285470458	7
cancun,cancun	0.0006905973484004901	6
study,study	0.001183030306060151	5
ccc,ccc	0.001241485560950939	7
theoretically,theoretically	0.004214873565051347	7
dictators,dictators	0.0006904663788848131	6
overs,overs	0.0005699050346880119	5
wanking,wanking	0.003531958182926065	7
fibre,fibre	0.0013360581343321298	6
perpetrators,perpetrators	0.0005791845581107902	7
spf,spf	0.0007987039293686493	7
wheel,wheel	0.003970541948089212	6
rebate,rebate	0.00018574594405185163	6
stacks,stacks	0.00265186326813982	7
deadliest,deadliest	0.002109711862531616	6
thermodynamics,thermodynamics	0.002230223757852867	7
whispered,whispered	0.00014253894584237425	5
stripes,stripes	0.0005919721848491877	6
sap,sap	0.003566060783773972	7
devastation,devastation	0.0010307476318692776	8
databases,databases	0.0011457048209929654	7
potent,potent	0.000504925936190781	5
tl,tl	0.0038978019978782585	5
overplayed,overplayed	0.0013514099617374375	8
recycle,recycle	0.0038872429971671396	7
libertarianism,libertarianism	0.0005031298199785761	6
dioxide,dioxide	0.00017748987609478295	4
legalizing,legalizing	0.0006157730371494363	5
vocational,vocational	0.00018815575163311227	5
bjs,bjs	0.0052398508998118265	8
ply,ply	0.012508230722455882	8
announcement,announcement	0.001414342439491123	4
breweries,breweries	0.0014506056629755015	6
sneak,sneak	0.0020632299331300175	5
moreover,moreover	0.004109485470909724	7
intimately,intimately	0.003764101646617224	8
kickoff,kickoff	0.0005806202024358775	8
opinions,opinions	0.0001861057771654906	4
colonies,colonies	0.0008938988876338039	5
inmates,inmates	0.0038394840355809867	7
filthy,filthy	0.001692886422878126	6
oder,oder	1.6021369071639313e-05	7
mistreat,mistreat	0.0004998090573216096	6
stockings,stockings	0.0005931716823150968	6
chucks,chucks	0.002638559858661349	8
disasters,disasters	0.0011668822379403698	6
panned,panned	0.003601124341163997	7
tolerate,tolerate	0.0005972532165415823	6
glorious,glorious	0.005428160622176326	7
asbestos,asbestos	0.0016068838790316287	7
built,built	0.0010451695713178388	4
lionesses,lionesses	0.0016050832699048279	6
trimester,trimester	0.0007862521569963477	4
courts,courts	0.001074503139591454	6
comparative,comparative	0.0004486439877990911	6
thanking,thanking	0.0028644378726819797	6
macedonia,macedonia	0.0004425929678890661	6
refute,refute	0.0002916318136761964	5
flagged,flagged	0.00042709610510938134	5
albums,albums	6.181081074885242e-05	4
creeped,creeped	0.0016682339734293006	6
anchored,anchored	0.004407231582851279	8
equipped,equipped	0.0016807239876187596	6
unlawful,unlawful	0.00036798581135422115	6
asparagus,asparagus	0.0002639677316682576	6
teams,teams	0.0007670974896049065	6
crashing,crashing	0.0013408133792688348	5
manila,manila	0.0011179384673627446	7
illuminate,illuminate	0.002817658134606771	6
configured,configured	0.00031907122652841124	5
hearsay,hearsay	0.0006375608315756232	5
uneasy,uneasy	0.0005953522673805001	6
grumps,grumps	0.0013434296758231268	8
dank,dank	4.647359469722723e-05	4
moniker,moniker	0.0014727738875704999	8
scandals,scandals	0.0004992181335943258	7
curiously,curiously	0.0010725818075875138	7
boar,boar	0.003380948136011308	8
eta,eta	0.00024192619297502826	4
torque,torque	0.0005002760846940513	6
photographers,photographers	0.0022289518081601845	7
color,color	0.0021852716520972537	5
blinded,blinded	0.0033327854387175115	6
widen,widen	0.0011548520353247271	5
trace,trace	0.007719738901782569	7
whine,whine	0.005614421818261661	5
yang,yang	0.0043453759877502	6
deploy,deploy	0.001956842299341899	7
bacteria,bacteria	0.00040295140821622333	6
assuming,assuming	0.0009815166755545723	4
impossible,impossible	0.0006411487620511247	4
deficit,deficit	0.001074101430113994	5
pertinent,pertinent	0.0018280049710384105	6
urgent,urgent	0.0013375875247350066	7
nosey,nosey	0.0019627601822365115	7
ruling,ruling	0.0002853440930713491	6
manhood,manhood	0.0018513690954410356	8
restructuring,restructuring	0.0008597367543597967	7
bows,bows	0.0014792913266065133	7
bumps,bumps	0.0033416380641350107	8
tylenol,tylenol	0.00011703551799213674	5
voyager,voyager	7.887269228923355e-05	5
picked,picked	0.003366051569640094	5
toner,toner	0.00018801131481249733	5
ammo,ammo	0.001447463417157624	6
shark,shark	0.0044485085368375366	6
warmer,warmer	4.815586160722418e-05	4
consultancy,consultancy	0.0013585036502173908	6
sweats,sweats	0.000334974100867913	5
snotty,snotty	0.004269622734077827	7
falco,falco	0.0018034907537023415	7
trick,trick	0.004774638279333554	6
instructed,instructed	0.0016763288630013973	5
vending,vending	0.004360246348736996	8
top,top	0.0009706957820972972	6
vaccines,vaccines	0.0011100153435161797	5
apologizes,apologizes	0.0026012715634620154	7
athena,athena	0.0010513658060340436	6
forest,forest	0.002996764688278253	5
boosts,boosts	0.001422962213549317	7
pent,pent	0.0024444624601369647	7
canister,canister	0.0005755132424449805	8
rounded,rounded	0.003648730763027852	7
v,v	0.0008303576615587005	6
does,does	0.00030636431826003285	4
survive,survive	0.003023721403028534	6
gluttony,gluttony	0.00047533833774704437	5
hela,hela	0.0002596455125606356	7
hunk,hunk	0.0054232490215728735	8
whims,whims	0.001954163602245651	7
picturing,picturing	0.0007015403038276302	7
planing,planing	0.011819591433947285	6
apartment,apartment	0.00011461692550474023	4
mn,mn	0.003355948920810925	8
equations,equations	0.00033431205468104075	5
friedman,friedman	0.0018972123312047673	8
placebo,placebo	0.0009977590034387918	5
icons,icons	0.002221615033110469	5
escorting,escorting	0.00834177063109598	8
mashing,mashing	0.0016706899019529597	8
right-wing,right-wing	0.0007089863359572846	6
surveillance,surveillance	0.0026513063996713715	7
omega,omega	0.0019424314744865834	6
trophy,trophy	0.00035264657878619765	6
economist,economist	0.0015350746745904642	6
coax,coax	0.0017821776296947922	6
pillow,pillow	0.00074027545537525	5
speaks,speaks	0.0009376030588368334	5
muse,muse	0.0012160294274065064	7
undergrad,undergrad	0.0015326268908704144	6
deliveries,deliveries	0.0017062026193802593	6
coalition,coalition	0.0009963087797822956	6
tentacle,tentacle	0.0021431666323207255	7
agent,agent	0.002728884436858703	5
tournaments,tournaments	0.0009644506889129323	5
debated,debated	0.00405283319017713	8
refill,refill	0.0002665722185819508	6
flexible,flexible	0.003701658071343039	8
nj,nj	0.0005757003802551175	6
london,london	0.000842731046791001	5
lectures,lectures	0.000611011285787888	5
gunner,gunner	0.0012699916867573435	6
sleigh,sleigh	0.0025560512050200046	8
exists,exists	0.001655569491133213	6
roe,roe	0.001149888630291529	6
reproducing,reproducing	0.0033910368014999914	6
families,families	0.0005965694110691144	5
dosage,dosage	0.0003383599464239495	8
kids,kids	0.0002934880643649107	4
begrudge,begrudge	0.0024780793819048075	8
ivory,ivory	0.004346332928458763	8
thresholds,thresholds	0.0014015624365486534	7
bee,bee	0.006181964976734955	6
goods,goods	0.0017549494518681596	7
ideals,ideals	0.00027954892718240476	6
golds,golds	0.0014855233919063293	6
rifles,rifles	0.00122607450678891	5
crooked,crooked	0.0012827213134749549	7
angular,angular	0.0010227116875316522	6
dawson,dawson	0.0023756856550470884	7
liquids,liquids	0.0011574100242766061	6
ultima,ultima	0.004944639209724433	7
hill,hill	0.002228929903914878	6
founded,founded	0.0032351949224493914	6
besides,besides	0.010374446539464843	7
pricks,pricks	0.001354153759915544	5
japanese,japanese	0.0009110827438153501	5
negotiation,negotiation	0.0006104470829101372	5
encourage,encourage	0.003316040077525506	8
shrieking,shrieking	0.004351929707476665	6
reveal,reveal	0.0039318728376454	5
profanity,profanity	0.0010465076927534955	6
isolation,isolation	0.003495696402191939	8
dortmund,dortmund	0.0003506971995700381	5
seventy,seventy	0.00011806772537048538	4
euros,euros	0.0020882383433263874	7
unfortunate,unfortunate	0.0034531078063092524	6
stages,stages	0.0019043188644629616	5
prowess,prowess	0.005141233018204461	6
static,static	0.002214399395978006	7
infatuation,infatuation	0.0027376278537923904	6
frankenstein,frankenstein	0.002026546384590544	7
teleprompter,teleprompter	0.001290198578239643	8
brass,brass	0.0017536425435654701	7
spray,spray	0.0023197468406537247	6
radar,radar	0.0034916163152729496	8
dominos,dominos	0.0009901005553123454	6
decorum,decorum	0.0012375165312216163	7
louisville,louisville	0.0012865879826559068	7
shed,shed	0.005419859505114144	7
who,who	0.0012832021599240573	5
glares,glares	0.001213927192099784	7
snapshot,snapshot	0.0017098230551486626	7
gents,gents	0.0007445306153346376	5
announcing,announcing	0.0002818324760658353	4
noteworthy,noteworthy	0.003204017923225333	8
robs,robs	0.0027745660514953974	6
wrestle,wrestle	0.004672162300683125	8
hookers,hookers	0.005898880702223108	7
bey,bey	0.0011171780447525315	7
propped,propped	0.0044586532143284785	7
confuse,confuse	0.0034220611164463843	6
fives,fives	0.012652106256271556	7
everyday,everyday	0.002055604796200594	6
reinstated,reinstated	0.0004851449700978838	5
originally,originally	0.004744288265681851	6
umpire,umpire	0.0007876937053951094	6
consented,consented	0.0016469189815728758	7
diplomatic,diplomatic	0.0011598594579652621	6
preferences,preferences	0.0012512838600963194	6
someday,someday	0.002984180294261951	6
patrons,patrons	0.006064394227113135	8
retreating,retreating	0.0013795348117531248	7
knitting,knitting	0.0019814900482283404	6
drill,drill	0.00239764017915145	7
charles,charles	0.0031759508967384997	6
beginning,beginning	0.0010167215923087003	4
anthems,anthems	0.0027246158620531924	7
roses,roses	0.0018547767929348868	5
batted,batted	0.0028837994782408005	7
disabled,disabled	0.0008848079508763096	5
buggy,buggy	0.0012891202453420014	7
workings,workings	0.0023168138157750873	7
timid,timid	0.004338381829237625	8
stealthy,stealthy	0.0020228396470839405	8
miracle,miracle	0.015721037144943217	7
sufficient,sufficient	0.0010671903903870517	5
wiz,wiz	0.0016331627554396766	7
exposures,exposures	0.00025259218647410986	6
timers,timers	0.006786064842846606	8
cholesterol,cholesterol	0.0005846640681435034	5
headphone,headphone	0.0004329943086419652	5
slam,slam	0.006675808338398759	6
elevators,elevators	0.0020762679975302456	6
incidental,incidental	0.0012798057226350856	8
underestimate,underestimate	0.0032670427955849846	7
crutch,crutch	0.003264492893557236	6
metro,metro	0.0014118665788287466	8
fixated,fixated	0.003048431550900399	8
ice,ice	0.002862739764400768	7
reasonable,reasonable	0.0036576682559337215	5
dieing,dieing	0.00513193185100691	8
chef,chef	0.002297325925069593	7
derangement,derangement	0.001581499331170022	8
hart,hart	0.0021936985787582852	8
highlighter,highlighter	0.0006279632731881479	6
rye,rye	0.0017438644823675187	8
drowned,drowned	0.0014386689903870264	5
debate,debate	0.00024764936242405167	4
rodeo,rodeo	0.006031885698059347	7
hive,hive	0.002180669701538185	6
indianapolis,indianapolis	0.0015645670474507822	6
overgrown,overgrown	0.003454130792187149	7
cleansing,cleansing	0.0011762210902549475	5
revolved,revolved	0.0023012994180815483	6
clockwork,clockwork	0.0040390205666949175	8
das,das	0.00010188806467514855	5
misunderstood,misunderstood	0.0008959490546206483	5
supplier,supplier	0.0011750900557994104	5
adaptor,adaptor	0.0003243205106314706	5
tactically,tactically	0.0022006540065738767	7
subscriptions,subscriptions	0.0032978405690944346	8
bathtub,bathtub	0.00036830066214932344	5
selecting,selecting	0.0011979676442250842	6
confirms,confirms	0.0036852162754190676	6
internment,internment	0.0016234125043903536	7
thigh,thigh	0.00042193474370189055	6
rushed,rushed	0.005209376499111795	6
cooke,cooke	0.0015395959731256958	8
untouchable,untouchable	0.00475678188055062	8
opposites,opposites	0.004478474756422379	5
intestines,intestines	0.0010564212042134535	7
outwardly,outwardly	0.001127795476080884	6
